id,title,author,orbital_score,reading_level,book_format,parent_role,hook,status,browse_visible,cover_image_url,year_published,age_bands,themes,subjects
17998ab4-fa54-43d1-8609-2f8fa815b497,In a Small Small Pond,Denise Fleming,4,pre-reader,picture-book,read-together,A year at a small pond through the eyes of the creatures who live there — rhyme and pulp-paper art make ecology unforgettable.,active,True,https://covers.openlibrary.org/b/id/7887568-L.jpg,1993,2-4,"amphibians, nature-observation, pond-life, rhyme, seasons",
ecc79c13-3650-4904-8dc5-a1ba61000232,In Every Life,Marla Frazee,5,pre-reader,picture-book,read-together,A wordless journey through a human life and an animal life running parallel — and the final pages will stop you completely.,active,True,https://covers.openlibrary.org/b/id/13218032-L.jpg,2023,"2-4, 5-7","birth, community, death, family, life-cycle, seasons",
36270554-2d9b-4027-b7f0-5c1814a1a682,Inch by Inch,Leo Lionni,4,pre-reader,picture-book,read-together,An inchworm survives by making himself useful — and every bird he measures is a real species with a real wingspan.,active,False,https://covers.openlibrary.org/b/id/1466391-L.jpg,1960,2-4,"birds, cleverness, math, measurement, problem-solving",
867cc1c0-1217-4cab-8e58-84b3563a9951,Invisible Things,Andy J. Pizza,4,pre-reader,picture-book,read-together,"Everything important is invisible — and this book makes the invisible visible, one page at a time.",active,True,https://covers.openlibrary.org/b/isbn/9781797223889-L.jpg,2023,"2-4, 5-7","curiosity, invisible-forces, observation, science, wonder",
098a57d8-bcb7-4334-9ee8-c408e755ed75,Is It Spring?,Kevin Henkes,3,pre-reader,picture-book,read-together,"Spring announces itself haltingly — snow one day, buds the next — and the book captures the specific emotional experience of waiting for the season to finally arrive.",active,True,https://m.media-amazon.com/images/I/91pPNoEK4yL._SL500_.jpg,2026,2-4,"hope, seasons, spring, waiting, weather",
4fe5696f-a74f-4be2-8a83-2bfd6a63a725,Ish,Peter Reynolds,4,pre-reader,picture-book,read-together,Ramon gives up drawing after his brother laughs — until his sister shows him a wall full of his ish drawings she has saved.,active,True,https://covers.openlibrary.org/b/id/516306-L.jpg,2004,"2-4, 5-7","acceptance, art, creativity, growth-mindset, perfectionism",
a0882c53-43f7-464a-9184-06451c1d8f5f,Jovita Wore Pants: The Story of a Mexican Freedom Fighter,Aida Salazar,5,early-reader,nonfiction,read-side-by-side,Jovita Idár disguised herself as a man to fight in the Mexican Revolution — and her journalism and medicine saved more lives than her rifle.,active,True,https://m.media-amazon.com/images/I/818n95yeDcL._SL500_.jpg,2023,"2-4, 5-7","courage, gender, identity, Mexican-history, women-in-war",
9a3b440a-19f8-4e4a-b911-9d55fb113519,Jumanji,Chris Van Allsburg,5,early-reader,picture-book,read-together,Two bored children start a board game and discover every move releases a real jungle animal into their house.,active,False,https://covers.openlibrary.org/b/id/255573-L.jpg,1981,"2-4, 5-7","adventure, animals, consequences, danger, imagination",
b147c16a-1c98-4973-864e-59ab4c1bf942,Knuffle Bunny,Mo Willems,4,pre-reader,picture-book,read-together,"Trixie can't yet speak — but she knows the laundromat has her bunny, and getting the message across is the whole emergency.",active,True,https://covers.openlibrary.org/b/id/2815321-L.jpg,2004,2-4,"communication, language-development, loss, parent-child",
d8da174b-ef98-40c0-9aad-303aabbbf302,Leo the Late Bloomer,Robert Kraus,4,pre-reader,picture-book,read-together,"Leo can't read or draw or eat neatly — until one day he can, and the whole jungle breathes out.",active,False,https://covers.openlibrary.org/b/id/672529-L.jpg,1971,2-4,"belief, growth, late-development, patience, reading",
dd309e54-98ed-48e5-a3ab-16a0542017f8,Lilly's Purple Plastic Purse,Kevin Henkes,4,pre-reader,picture-book,read-together,Lilly adores her teacher until he takes her purse away — and then she writes him a note she immediately regrets.,active,True,https://covers.openlibrary.org/b/id/432406-L.jpg,1996,"2-4, 5-7","emotions, impulse-control, regret, school, writing",
8d689bd5-3fae-4871-b65c-482ea37eba91,Little Blue Truck,Alice Schertle,4,pre-reader,picture-book,read-together,Little Blue Truck greets every farm animal by name and gets stuck in the mud — and every friend he made rushes to push him free.,active,True,https://covers.openlibrary.org/b/id/2325432-L.jpg,2008,2-4,"animals, farm, helping, kindness, trucks",
565cb2b4-e06a-4bbd-83d5-bc0294d0072e,Lola,Karla Arenas Valenti,4,early-reader,picture-book,read-side-by-side,"Lola must make a choice between two spirits — one offering everything she wants, one asking for something she doesn't yet understand.",active,True,https://covers.openlibrary.org/b/isbn/9780593177013-L.jpg,2024,"2-4, 5-7","choices, consequences, folk-tales, identity, Mexican-heritage",
f54e371e-c2c5-47a2-8d78-fad01a3a2cb2,Loops,Jashar Awan,2,pre-reader,picture-book,read-together,"A story told almost entirely through circles, loops, and spirals — each shape carrying the emotional weight of loneliness, frustration, and joy without a word needing to do the work.",active,True,https://m.media-amazon.com/images/I/713WiTgcdUL._SL500_.jpg,2026,2-4,"circles, emotions, shapes, spirals, visual-language",social-emotional
4b6a73aa-6697-4825-95bd-10ee3c421ab1,Make Way for Ducklings,Robert McCloskey,5,pre-reader,picture-book,read-together,A mother duck navigates the city of Boston to find a safe home for her ducklings — and an entire city stops to help her do it.,active,False,https://covers.openlibrary.org/b/id/400659-L.jpg,1941,"2-4, 5-7","Boston, city, community, problem-solving, urban-nature","geography, science, social-emotional"
eefd9881-2568-477d-b194-38ee0ad5b41f,Making Art,Diana Ejaita,3,pre-reader,picture-book,read-together,Making art is making meaning — and Ejaita's visual language draws from West African textile tradition to show a child why the process matters more than the product.,active,True,https://covers.openlibrary.org/b/isbn/9780593660157-L.jpg,2025,"2-4, 5-7","African-textile, art-making, creativity, pattern, process",
74adedf5-42d5-44e9-91b7-58f26aa8b2d8,Mama Miti: Wangari Maathai and the Trees of Kenya,Donna Jo Napoli,5,pre-reader,picture-book,read-together,"A Kenyan woman plants one tree, then convinces an entire country to plant thirty million more.",active,True,https://covers.openlibrary.org/b/isbn/9781416935056-L.jpg,2010,"2-4, 5-7","activism, Africa, environment, trees, women-in-history","geography, history, science, social-emotional"
afe8975e-de44-4f66-b232-0a93212ab7ba,Maybe Something Beautiful,F. Isabel Campoy & Theresa Howell,4,pre-reader,picture-book,read-together,A gray neighborhood. A girl with paint. A muralist who says yes. The walls come alive.,active,True,https://covers.openlibrary.org/b/isbn/9781974931392-L.jpg,2016,"2-4, 5-7","color, community-art, murals, neighborhood-transformation, San-Diego, urban-renewal","art, geography, social-emotional"
c55c93ee-800a-4f25-b313-b90f8e81b453,Menudo Sunday: A Spanglish Counting Book,María Dolores Águila,3,pre-reader,picture-book,read-together,"Two abuelitos, three primos, four tías, and their dogs gather to make menudo on Sunday — and counting the family is as important as the recipe.",active,True,https://covers.openlibrary.org/b/isbn/9780593462256-L.jpg,2025,2-4,"counting, family, menudo, Mexican-culture, Sunday",
cdafec6b-7f9b-4469-98cc-2ba297387371,Mike Mulligan and His Steam Shovel,Virginia Lee Burton,5,pre-reader,picture-book,read-together,Mike and his steam shovel Mary Anne dig the town hall cellar in one day — and find that being useful takes many forms.,active,False,https://covers.openlibrary.org/b/id/1196476-L.jpg,1939,"2-4, 5-7","change, engineering, machines, teamwork, work","history, science"
98dc0f3d-9fca-43ed-a79d-bd805395e6c7,Miss Rumphius,Barbara Cooney,5,pre-reader,picture-book,read-together,Alice Rumphius travels the world and then scatters lupine seeds across the Maine coast — and makes the whole coast more beautiful.,active,False,https://covers.openlibrary.org/b/id/106372-L.jpg,1982,"2-4, 5-7","beauty, environment, flowers, legacy, Maine",
07b9091f-2db4-42a9-87da-bf19c2773f75,Mistaco,Eliza Kinkz,3,pre-reader,picture-book,read-together,A girl can't roll a round tortilla to save her life — and her abuelo will eat every single misshapen one.,active,True,https://covers.openlibrary.org/b/isbn/9780593700235-L.jpg,2025,2-4,"abuela, family, food, mistakes, tortillas",social-emotional
31acd605-c68d-4caf-9101-83f2a7c319a9,Mixed: A Colorful Story,Arree Chung,4,pre-reader,picture-book,read-together,"Reds, Yellows, and Blues live together. Then they decide they are different. A mixed-color child changes everything.",active,True,https://covers.openlibrary.org/b/isbn/9781250142733-L.jpg,2018,2-4,"art, color-mixing, community, primary-colors, segregation, unity","art, science, social-emotional"
afdd6964-9729-4b39-bc67-7e61f4ec1abd,My Daddy Is a Cowboy,Stephanie Seales,3,early-reader,picture-book,read-together,A girl and her father take an early morning horseback ride through their city — six starred reviews for a book about just-us time that the Coretta Scott King committee found essential.,active,True,https://covers.openlibrary.org/b/id/14637947-L.jpg,2025,"2-4, 5-7","city, cowboy, father-daughter, horseback, morning",social-emotional
75394ecd-118a-43d1-b61c-12ee40b0f9c8,My Heart Fills with Happiness,Monique Gray Smith,4,pre-reader,board-book,read-together,Bannock baking with a grandmother. Drumming and singing. These are the moments when a heart fills up.,active,True,https://covers.openlibrary.org/b/isbn/9781459809574-L.jpg,2016,2-4,"family, gratitude, happiness, Indigenous-culture, senses","art, science, social-emotional"
67c7c414-aa58-4089-9c10-479bf96067ab,Nell Plants a Tree,Anne Wynter,4,pre-reader,picture-book,read-together,Nell plants a tree — and the book follows that tree across 100 years of community life.,active,True,https://covers.openlibrary.org/b/id/13214873-L.jpg,2023,"2-4, 5-7","community, legacy, planting, time, trees",
9ee7984d-8aad-4886-a270-05b920df4649,Night Walk,Jason Cockcroft,3,pre-reader,picture-book,read-together,A boy and his grandfather walk to Grandma's favorite place at night — and the walk is about loss and what the stars keep.,active,True,https://covers.openlibrary.org/b/id/14845574-L.jpg,2025,2-4,"grandfather, loss, memory, night, stars",
3f0ad030-5fa9-48c8-953f-401439f02449,Nightsong,Sally Soweol Han,3,pre-reader,picture-book,read-together,"A boy rides home on a bus and discovers the whole world is singing to him — the rain, the wind, the city — if he's still and listening.",active,True,https://m.media-amazon.com/images/I/91a8tk9PExL._SL500_.jpg,2025,2-4,"city, listening, nature, onomatopoeia, sound",
bfb3cd70-4933-42ff-b14d-861e9627c19f,Not a Box,Antoinette Portis,4,pre-reader,picture-book,read-together,It is not a box. It is a race car. It is not a box. It is a mountain. Except it is definitely a box.,active,True,https://covers.openlibrary.org/b/isbn/9780061123238-L.jpg,2006,2-4,"creativity, imagination, perspective, play, transformation","art, language-arts, social-emotional"
d857f408-25a5-4b40-b85c-2b0847a94aad,Officer Buckle and Gloria,Peggy Rathmann,5,pre-reader,picture-book,read-together,Officer Buckle's safety speeches put everyone to sleep — until Gloria the police dog starts acting them out behind his back.,active,True,https://covers.openlibrary.org/b/id/259549-L.jpg,1995,"2-4, 5-7","dogs, humor, safety, school, teamwork",
d5fec630-3776-41c7-9ede-018d1df57c84,Once Upon a Book,Grace Lin,5,early-reader,picture-book,read-side-by-side,A girl opens a book and falls directly into it — and the book inside the book is this one.,active,True,https://covers.openlibrary.org/b/id/13188287-L.jpg,2023,"2-4, 5-7","books, imagination, magic, reading, storytelling",
f83c9cf8-0ffe-4194-8ca9-f17884ed9582,Our Lake,Angie Kang,3,pre-reader,picture-book,read-together,A community gathers around a lake through every season — and the lake holds them all.,active,True,https://covers.openlibrary.org/b/isbn/9780593698235-L.jpg,2025,2-4,"belonging, community, lake, nature, seasons",
aa660822-a08c-424f-b413-132f477ff8dc,Our Mothers' Names: Love in Many Languages,Uma Menon,4,pre-reader,picture-book,read-together,Children all over the world call their mothers something different — and the language they use holds the whole culture it comes from.,active,True,https://covers.openlibrary.org/b/isbn/9781536249149-L.jpg,2025,2-4,"diversity, family, language, mothers, multilingualism",
c37d386a-384f-4ebc-a192-d022a160982c,Over and Under the Pond,Kate Messner,5,pre-reader,picture-book,read-together,A mother and son paddle across a pond while an entire hidden world hunts and builds beneath their boat.,active,True,https://covers.openlibrary.org/b/isbn/9781452145426-L.jpg,2017,"2-4, 5-7","above-and-below, ecosystems, habitats, pond-life, seasons","geography, language-arts, science"
de0bdff0-25f4-442e-9fb1-b38b045cb1c0,Over in the Meadow,John Langstaff,4,pre-reader,picture-book,read-together,"A counting song about meadow animals and their young — ten mother-child pairs, ten different behaviors, one meadow ecosystem.",active,False,https://covers.openlibrary.org/b/id/114456-L.jpg,1957,2-4,"animals, counting, habitats, nature, rhyme",
5280e340-b84c-45df-aa64-ab6c93be3436,Owl and Penguin,Vikram Madan,3,early-reader,early-reader,read-side-by-side,Owl loves night and Penguin loves day — and their schedule conflict is the funniest biology lesson in early reader history.,active,True,https://covers.openlibrary.org/b/id/12975480-L.jpg,2022,"2-4, 5-7","friendship, habitat, humor, night-vs-day, opposites",
0a65cafe-2ed4-437b-91f7-c3d8b97ff8e3,Owl at Home,Arnold Lobel,4,early-reader,early-reader,read-together,"Owl tries to befriend the moon, worries about bumps in the night, and makes tear-water tea — quiet, strange, and deeply comforting.",active,False,https://covers.openlibrary.org/b/id/5254767-L.jpg,1975,"2-4, 5-7","comfort, friendship, home, nature, seasons",
413fd0ea-1b8e-412e-a3c8-8fb52e1614ea,Owl Moon,Jane Yolen,5,pre-reader,picture-book,read-together,A child and her father hike into the snowy woods at night to find an owl — and the silence teaches more than any classroom could.,active,False,https://covers.openlibrary.org/b/id/259420-L.jpg,1987,"2-4, 5-7","birds, father-daughter, nature-observation, patience, winter","science, social-emotional"
